Num params:  62437601
cuda 68
Epoch 4731 2024-05-11 02:24:40.970878 | step 000 Loss: 0.04130863398313522 
Epoch 4732 2024-05-11 02:25:06.790491 | step 000 Loss: 0.04047811031341553 
Epoch 4733 2024-05-11 02:25:32.612884 | step 000 Loss: 0.04332522302865982 
Epoch 4734 2024-05-11 02:25:58.432133 | step 000 Loss: 0.04129301384091377 
Epoch 4735 2024-05-11 02:26:24.254976 | step 000 Loss: 0.040844883769750595 
Epoch 4736 2024-05-11 02:26:50.075849 | step 000 Loss: 0.041487984359264374 
Epoch 4737 2024-05-11 02:27:15.892373 | step 000 Loss: 0.041596394032239914 
Epoch 4738 2024-05-11 02:27:41.713703 | step 000 Loss: 0.040244486182928085 
Epoch 4739 2024-05-11 02:28:07.537618 | step 000 Loss: 0.04134250804781914 
Epoch 4740 2024-05-11 02:28:33.364689 | step 000 Loss: 0.0413261242210865 
Epoch 4741 2024-05-11 02:28:59.189828 | step 000 Loss: 0.04181325435638428 
Epoch 4742 2024-05-11 02:29:25.008520 | step 000 Loss: 0.04113354533910751 
Epoch 4743 2024-05-11 02:29:50.826929 | step 000 Loss: 0.042189162224531174 
Epoch 4744 2024-05-11 02:30:16.648644 | step 000 Loss: 0.04206690192222595 
Epoch 4745 2024-05-11 02:30:42.467796 | step 000 Loss: 0.042800989001989365 
Epoch 4746 2024-05-11 02:31:08.285168 | step 000 Loss: 0.04174518585205078 
Epoch 4747 2024-05-11 02:31:34.106894 | step 000 Loss: 0.04154616594314575 
Epoch 4748 2024-05-11 02:31:59.927282 | step 000 Loss: 0.03998414799571037 
Epoch 4749 2024-05-11 02:32:25.747406 | step 000 Loss: 0.04249483346939087 
Epoch 4750 2024-05-11 02:32:51.563471 | step 000 Loss: 0.04098920524120331 
Epoch 4751 2024-05-11 02:33:17.380929 | step 000 Loss: 0.04201899468898773 
Epoch 4752 2024-05-11 02:33:43.195962 | step 000 Loss: 0.04237069562077522 
Epoch 4753 2024-05-11 02:34:09.016567 | step 000 Loss: 0.04141180217266083 
Epoch 4754 2024-05-11 02:34:34.839258 | step 000 Loss: 0.04184405505657196 
Epoch 4755 2024-05-11 02:35:00.661708 | step 000 Loss: 0.04056771844625473 
Epoch 4756 2024-05-11 02:35:26.484353 | step 000 Loss: 0.04109665006399155 
Epoch 4757 2024-05-11 02:35:52.302373 | step 000 Loss: 0.04044286906719208 
Epoch 4758 2024-05-11 02:36:18.122536 | step 000 Loss: 0.04309576004743576 
Epoch 4759 2024-05-11 02:36:43.934457 | step 000 Loss: 0.03981434926390648 
Epoch 4760 2024-05-11 02:37:09.755681 | step 000 Loss: 0.04284455254673958 
Epoch 4761 2024-05-11 02:37:35.572110 | step 000 Loss: 0.04142465442419052 
Epoch 4762 2024-05-11 02:38:01.392733 | step 000 Loss: 0.040010273456573486 
Epoch 4763 2024-05-11 02:38:27.211674 | step 000 Loss: 0.0452718511223793 
Epoch 4764 2024-05-11 02:38:53.031952 | step 000 Loss: 0.03990248218178749 
Epoch 4765 2024-05-11 02:39:18.849079 | step 000 Loss: 0.041972868144512177 
Epoch 4766 2024-05-11 02:39:44.668875 | step 000 Loss: 0.04292843118309975 
Epoch 4767 2024-05-11 02:40:10.487182 | step 000 Loss: 0.04112096130847931 
Epoch 4768 2024-05-11 02:40:36.310203 | step 000 Loss: 0.03951375558972359 
Epoch 4769 2024-05-11 02:41:02.125566 | step 000 Loss: 0.04100304841995239 
Epoch 4770 2024-05-11 02:41:27.940717 | step 000 Loss: 0.04339948296546936 
Epoch 4771 2024-05-11 02:41:53.754452 | step 000 Loss: 0.04038235545158386 
Epoch 4772 2024-05-11 02:42:19.571466 | step 000 Loss: 0.039937250316143036 
Epoch 4773 2024-05-11 02:42:45.387596 | step 000 Loss: 0.04085893556475639 
Epoch 4774 2024-05-11 02:43:11.205025 | step 000 Loss: 0.04025857150554657 
Epoch 4775 2024-05-11 02:43:37.023525 | step 000 Loss: 0.04151420295238495 
Epoch 4776 2024-05-11 02:44:02.839157 | step 000 Loss: 0.04113553464412689 
Epoch 4777 2024-05-11 02:44:28.657475 | step 000 Loss: 0.04110019654035568 
Epoch 4778 2024-05-11 02:44:54.467958 | step 000 Loss: 0.04075988382101059 
Epoch 4779 2024-05-11 02:45:20.282929 | step 000 Loss: 0.04077868536114693 
Epoch 4780 2024-05-11 02:45:46.096091 | step 000 Loss: 0.039933547377586365 
Epoch 4781 2024-05-11 02:46:11.912580 | step 000 Loss: 0.04164530336856842 
Epoch 4782 2024-05-11 02:46:37.732117 | step 000 Loss: 0.03968540579080582 
Epoch 4783 2024-05-11 02:47:03.551729 | step 000 Loss: 0.04038266837596893 
Epoch 4784 2024-05-11 02:47:29.376404 | step 000 Loss: 0.041228286921978 
Epoch 4785 2024-05-11 02:47:55.196501 | step 000 Loss: 0.04041649028658867 
Epoch 4786 2024-05-11 02:48:21.017130 | step 000 Loss: 0.04076731204986572 
Epoch 4787 2024-05-11 02:48:46.836172 | step 000 Loss: 0.04040633141994476 
Epoch 4788 2024-05-11 02:49:12.655840 | step 000 Loss: 0.04089104384183884 
Epoch 4789 2024-05-11 02:49:38.480374 | step 000 Loss: 0.043786801397800446 
Epoch 4790 2024-05-11 02:50:04.303872 | step 000 Loss: 0.04195297136902809 
Epoch 4791 2024-05-11 02:50:30.127177 | step 000 Loss: 0.04120112210512161 
Epoch 4792 2024-05-11 02:50:55.951308 | step 000 Loss: 0.04230663552880287 
Epoch 4793 2024-05-11 02:51:21.774672 | step 000 Loss: 0.04169446602463722 
Epoch 4794 2024-05-11 02:51:47.600255 | step 000 Loss: 0.041397575289011 
Epoch 4795 2024-05-11 02:52:13.426551 | step 000 Loss: 0.04031791538000107 
Epoch 4796 2024-05-11 02:52:39.245226 | step 000 Loss: 0.04193812608718872 
Epoch 4797 2024-05-11 02:53:05.063574 | step 000 Loss: 0.040448471903800964 
Epoch 4798 2024-05-11 02:53:30.879908 | step 000 Loss: 0.04079146310687065 
Epoch 4799 2024-05-11 02:53:56.703926 | step 000 Loss: 0.04034910351037979 
Epoch 4800 2024-05-11 02:54:22.528423 | step 000 Loss: 0.04090232402086258 
Epoch 4801 2024-05-11 02:54:48.605595 | step 000 Loss: 0.04264084994792938 
Epoch 4802 2024-05-11 02:55:14.423537 | step 000 Loss: 0.04271477460861206 
Epoch 4803 2024-05-11 02:55:40.238755 | step 000 Loss: 0.04110826551914215 
Epoch 4804 2024-05-11 02:56:06.047879 | step 000 Loss: 0.04073463752865791 
Epoch 4805 2024-05-11 02:56:31.859365 | step 000 Loss: 0.043108366429805756 
Epoch 4806 2024-05-11 02:56:57.668954 | step 000 Loss: 0.03918944299221039 
Epoch 4807 2024-05-11 02:57:23.483012 | step 000 Loss: 0.041010595858097076 
Epoch 4808 2024-05-11 02:57:49.297241 | step 000 Loss: 0.041051190346479416 
Epoch 4809 2024-05-11 02:58:15.116802 | step 000 Loss: 0.04029989615082741 
Epoch 4810 2024-05-11 02:58:40.935390 | step 000 Loss: 0.0395810529589653 
Epoch 4811 2024-05-11 02:59:06.753435 | step 000 Loss: 0.04061887785792351 
Epoch 4812 2024-05-11 02:59:32.569377 | step 000 Loss: 0.04172833263874054 
Epoch 4813 2024-05-11 02:59:58.384595 | step 000 Loss: 0.04114995896816254 
Epoch 4814 2024-05-11 03:00:24.199581 | step 000 Loss: 0.041103050112724304 
Epoch 4815 2024-05-11 03:00:50.017639 | step 000 Loss: 0.0403127446770668 
Epoch 4816 2024-05-11 03:01:15.831003 | step 000 Loss: 0.041880592703819275 
Epoch 4817 2024-05-11 03:01:41.646798 | step 000 Loss: 0.040061451494693756 
Epoch 4818 2024-05-11 03:02:07.469090 | step 000 Loss: 0.04283025488257408 
Epoch 4819 2024-05-11 03:02:33.290613 | step 000 Loss: 0.04279112443327904 
Epoch 4820 2024-05-11 03:02:59.109194 | step 000 Loss: 0.04125698655843735 
Epoch 4821 2024-05-11 03:03:24.927816 | step 000 Loss: 0.039734527468681335 
Epoch 4822 2024-05-11 03:03:50.745900 | step 000 Loss: 0.04107967019081116 
Epoch 4823 2024-05-11 03:04:16.561456 | step 000 Loss: 0.040979400277137756 
Epoch 4824 2024-05-11 03:04:42.377652 | step 000 Loss: 0.0416608601808548 
Epoch 4825 2024-05-11 03:05:08.191788 | step 000 Loss: 0.041029639542102814 
Epoch 4826 2024-05-11 03:05:34.007990 | step 000 Loss: 0.04086790233850479 
Epoch 4827 2024-05-11 03:05:59.827203 | step 000 Loss: 0.0412667840719223 
Epoch 4828 2024-05-11 03:06:25.647353 | step 000 Loss: 0.04079169034957886 
Epoch 4829 2024-05-11 03:06:51.463632 | step 000 Loss: 0.04121841490268707 
Epoch 4830 2024-05-11 03:07:17.278927 | step 000 Loss: 0.04041699692606926 
Epoch 4831 2024-05-11 03:07:43.098037 | step 000 Loss: 0.04065884277224541 
Epoch 4832 2024-05-11 03:08:08.920970 | step 000 Loss: 0.04180646315217018 
Epoch 4833 2024-05-11 03:08:34.737900 | step 000 Loss: 0.04181875288486481 
Epoch 4834 2024-05-11 03:09:00.556586 | step 000 Loss: 0.04038441181182861 
Epoch 4835 2024-05-11 03:09:26.372819 | step 000 Loss: 0.04021259397268295 
Epoch 4836 2024-05-11 03:09:52.189208 | step 000 Loss: 0.04261135309934616 
Epoch 4837 2024-05-11 03:10:18.004328 | step 000 Loss: 0.04156043007969856 
Epoch 4838 2024-05-11 03:10:43.821274 | step 000 Loss: 0.041787102818489075 
Epoch 4839 2024-05-11 03:11:09.640800 | step 000 Loss: 0.04044460505247116 
Epoch 4840 2024-05-11 03:11:35.456987 | step 000 Loss: 0.04281299188733101 
Epoch 4841 2024-05-11 03:12:01.277945 | step 000 Loss: 0.04125746339559555 
Epoch 4842 2024-05-11 03:12:27.098709 | step 000 Loss: 0.041434288024902344 
Epoch 4843 2024-05-11 03:12:52.923240 | step 000 Loss: 0.0412178710103035 
Epoch 4844 2024-05-11 03:13:18.743061 | step 000 Loss: 0.042449261993169785 
Epoch 4845 2024-05-11 03:13:44.564802 | step 000 Loss: 0.039496466517448425 
Epoch 4846 2024-05-11 03:14:10.386771 | step 000 Loss: 0.04113791137933731 
Epoch 4847 2024-05-11 03:14:36.211232 | step 000 Loss: 0.04129122942686081 
Epoch 4848 2024-05-11 03:15:02.031415 | step 000 Loss: 0.04109115153551102 
Epoch 4849 2024-05-11 03:15:27.851881 | step 000 Loss: 0.040405116975307465 
Epoch 4850 2024-05-11 03:15:53.674679 | step 000 Loss: 0.04147789254784584 
Epoch 4851 2024-05-11 03:16:19.495254 | step 000 Loss: 0.04155750572681427 
Epoch 4852 2024-05-11 03:16:45.319362 | step 000 Loss: 0.03961438685655594 
Epoch 4853 2024-05-11 03:17:11.139182 | step 000 Loss: 0.040654271841049194 
Epoch 4854 2024-05-11 03:17:36.956431 | step 000 Loss: 0.04228317737579346 
Epoch 4855 2024-05-11 03:18:02.776475 | step 000 Loss: 0.0407191701233387 
Epoch 4856 2024-05-11 03:18:28.593919 | step 000 Loss: 0.040753621608018875 
Epoch 4857 2024-05-11 03:18:54.407724 | step 000 Loss: 0.03961193934082985 
Epoch 4858 2024-05-11 03:19:20.226684 | step 000 Loss: 0.04164525121450424 
Epoch 4859 2024-05-11 03:19:46.043999 | step 000 Loss: 0.042906977236270905 
Epoch 4860 2024-05-11 03:20:11.861203 | step 000 Loss: 0.04020591452717781 
Epoch 4861 2024-05-11 03:20:37.675163 | step 000 Loss: 0.04155091941356659 
Epoch 4862 2024-05-11 03:21:03.494761 | step 000 Loss: 0.04025024548172951 
Epoch 4863 2024-05-11 03:21:29.317403 | step 000 Loss: 0.042652428150177 
Epoch 4864 2024-05-11 03:21:55.142007 | step 000 Loss: 0.04120466858148575 
Epoch 4865 2024-05-11 03:22:20.964715 | step 000 Loss: 0.04383014887571335 
Epoch 4866 2024-05-11 03:22:46.782778 | step 000 Loss: 0.04057376831769943 
Epoch 4867 2024-05-11 03:23:12.603178 | step 000 Loss: 0.0408395379781723 
Epoch 4868 2024-05-11 03:23:38.423129 | step 000 Loss: 0.04160769656300545 
Epoch 4869 2024-05-11 03:24:04.240247 | step 000 Loss: 0.04099468141794205 
Epoch 4870 2024-05-11 03:24:30.058237 | step 000 Loss: 0.0405704528093338 
Epoch 4871 2024-05-11 03:24:55.874999 | step 000 Loss: 0.042015425860881805 
Epoch 4872 2024-05-11 03:25:21.692914 | step 000 Loss: 0.04096009582281113 
Epoch 4873 2024-05-11 03:25:47.506806 | step 000 Loss: 0.04104069620370865 
Epoch 4874 2024-05-11 03:26:13.319028 | step 000 Loss: 0.04062659293413162 
Epoch 4875 2024-05-11 03:26:39.134292 | step 000 Loss: 0.0429537296295166 
Epoch 4876 2024-05-11 03:27:04.947574 | step 000 Loss: 0.040780551731586456 
Epoch 4877 2024-05-11 03:27:30.768093 | step 000 Loss: 0.04074122756719589 
Epoch 4878 2024-05-11 03:27:56.581773 | step 000 Loss: 0.04024559259414673 
Epoch 4879 2024-05-11 03:28:22.405419 | step 000 Loss: 0.04179958254098892 
Epoch 4880 2024-05-11 03:28:48.289731 | step 000 Loss: 0.041197292506694794 
Epoch 4881 2024-05-11 03:29:14.113147 | step 000 Loss: 0.040858954191207886 
Epoch 4882 2024-05-11 03:29:39.936917 | step 000 Loss: 0.03996671736240387 
Epoch 4883 2024-05-11 03:30:05.760024 | step 000 Loss: 0.0426182895898819 
Epoch 4884 2024-05-11 03:30:31.584261 | step 000 Loss: 0.04234570264816284 
Epoch 4885 2024-05-11 03:30:57.408604 | step 000 Loss: 0.04090975970029831 
Epoch 4886 2024-05-11 03:31:23.229663 | step 000 Loss: 0.0398978516459465 
Epoch 4887 2024-05-11 03:31:49.051737 | step 000 Loss: 0.040422141551971436 
Epoch 4888 2024-05-11 03:32:14.876807 | step 000 Loss: 0.040873341262340546 
Epoch 4889 2024-05-11 03:32:40.703899 | step 000 Loss: 0.03953952342271805 
Epoch 4890 2024-05-11 03:33:06.527823 | step 000 Loss: 0.041631124913692474 
Epoch 4891 2024-05-11 03:33:32.350211 | step 000 Loss: 0.04070800542831421 
Epoch 4892 2024-05-11 03:33:58.171343 | step 000 Loss: 0.042859338223934174 
Epoch 4893 2024-05-11 03:34:23.993840 | step 000 Loss: 0.040922172367572784 
Epoch 4894 2024-05-11 03:34:49.815059 | step 000 Loss: 0.041674718260765076 
Epoch 4895 2024-05-11 03:35:15.633767 | step 000 Loss: 0.04024382680654526 
Epoch 4896 2024-05-11 03:35:41.452787 | step 000 Loss: 0.03988918289542198 
Epoch 4897 2024-05-11 03:36:07.273150 | step 000 Loss: 0.04176448658108711 
Epoch 4898 2024-05-11 03:36:33.088994 | step 000 Loss: 0.04061001539230347 
Epoch 4899 2024-05-11 03:36:58.910260 | step 000 Loss: 0.040602393448352814 
Epoch 4900 2024-05-11 03:37:24.729201 | step 000 Loss: 0.04142690449953079 
Epoch 4901 2024-05-11 03:37:50.806321 | step 000 Loss: 0.04043642431497574 
Epoch 4902 2024-05-11 03:38:16.628038 | step 000 Loss: 0.04090913385152817 
Epoch 4903 2024-05-11 03:38:42.451146 | step 000 Loss: 0.04128526896238327 
Epoch 4904 2024-05-11 03:39:08.271684 | step 000 Loss: 0.03990782052278519 
Epoch 4905 2024-05-11 03:39:34.095889 | step 000 Loss: 0.039916444569826126 
Epoch 4906 2024-05-11 03:39:59.920853 | step 000 Loss: 0.041640229523181915 
Epoch 4907 2024-05-11 03:40:25.745583 | step 000 Loss: 0.040769994258880615 
Epoch 4908 2024-05-11 03:40:51.573894 | step 000 Loss: 0.04124368727207184 
Epoch 4909 2024-05-11 03:41:17.398478 | step 000 Loss: 0.04114004224538803 
Epoch 4910 2024-05-11 03:41:43.219706 | step 000 Loss: 0.04171273112297058 
Epoch 4911 2024-05-11 03:42:09.043150 | step 000 Loss: 0.03996539115905762 
Epoch 4912 2024-05-11 03:42:34.866800 | step 000 Loss: 0.04062625765800476 
Epoch 4913 2024-05-11 03:43:00.691674 | step 000 Loss: 0.038698241114616394 
Epoch 4914 2024-05-11 03:43:26.513506 | step 000 Loss: 0.041015610098838806 
Epoch 4915 2024-05-11 03:43:52.335332 | step 000 Loss: 0.04164876788854599 
Epoch 4916 2024-05-11 03:44:18.158250 | step 000 Loss: 0.04128808528184891 
Epoch 4917 2024-05-11 03:44:43.980439 | step 000 Loss: 0.04091324284672737 
Epoch 4918 2024-05-11 03:45:09.805940 | step 000 Loss: 0.040265943855047226 
Epoch 4919 2024-05-11 03:45:35.622740 | step 000 Loss: 0.04014734923839569 
Epoch 4920 2024-05-11 03:46:01.440342 | step 000 Loss: 0.041118696331977844 
Epoch 4921 2024-05-11 03:46:27.260977 | step 000 Loss: 0.04194817692041397 
Epoch 4922 2024-05-11 03:46:53.085576 | step 000 Loss: 0.04040142148733139 
Epoch 4923 2024-05-11 03:47:18.905088 | step 000 Loss: 0.04140136390924454 
Epoch 4924 2024-05-11 03:47:44.724900 | step 000 Loss: 0.040977925062179565 
Epoch 4925 2024-05-11 03:48:10.545292 | step 000 Loss: 0.04126729816198349 
Epoch 4926 2024-05-11 03:48:36.361563 | step 000 Loss: 0.039813123643398285 
Epoch 4927 2024-05-11 03:49:02.182285 | step 000 Loss: 0.04150011017918587 
Epoch 4928 2024-05-11 03:49:27.998993 | step 000 Loss: 0.040771037340164185 
Epoch 4929 2024-05-11 03:49:53.814694 | step 000 Loss: 0.039415694773197174 
Epoch 4930 2024-05-11 03:50:19.626367 | step 000 Loss: 0.041760556399822235 
Epoch 4931 2024-05-11 03:50:45.440227 | step 000 Loss: 0.040782421827316284 
Epoch 4932 2024-05-11 03:51:11.256983 | step 000 Loss: 0.04073312133550644 
Epoch 4933 2024-05-11 03:51:37.072935 | step 000 Loss: 0.041836511343717575 
Epoch 4934 2024-05-11 03:52:02.892751 | step 000 Loss: 0.04153212532401085 
Epoch 4935 2024-05-11 03:52:28.707403 | step 000 Loss: 0.04013753682374954 
Epoch 4936 2024-05-11 03:52:54.528175 | step 000 Loss: 0.04154913127422333 
Epoch 4937 2024-05-11 03:53:20.350602 | step 000 Loss: 0.04145338386297226 
Epoch 4938 2024-05-11 03:53:46.173752 | step 000 Loss: 0.04270797222852707 
Epoch 4939 2024-05-11 03:54:11.991548 | step 000 Loss: 0.041850559413433075 
Epoch 4940 2024-05-11 03:54:37.812701 | step 000 Loss: 0.04090417921543121 
Epoch 4941 2024-05-11 03:55:03.631451 | step 000 Loss: 0.040758341550827026 
Epoch 4942 2024-05-11 03:55:29.452504 | step 000 Loss: 0.04064565896987915 
Epoch 4943 2024-05-11 03:55:55.269312 | step 000 Loss: 0.043653540313243866 
Epoch 4944 2024-05-11 03:56:21.091125 | step 000 Loss: 0.043210964649915695 
Epoch 4945 2024-05-11 03:56:46.913092 | step 000 Loss: 0.03964221477508545 
Epoch 4946 2024-05-11 03:57:12.728053 | step 000 Loss: 0.043010130524635315 
Epoch 4947 2024-05-11 03:57:38.544269 | step 000 Loss: 0.04110199213027954 
Epoch 4948 2024-05-11 03:58:04.365547 | step 000 Loss: 0.04118676483631134 
Epoch 4949 2024-05-11 03:58:30.181071 | step 000 Loss: 0.04114748537540436 
Epoch 4950 2024-05-11 03:58:56.000583 | step 000 Loss: 0.03949010372161865 
Epoch 4951 2024-05-11 03:59:21.819819 | step 000 Loss: 0.04116588830947876 
Epoch 4952 2024-05-11 03:59:47.637734 | step 000 Loss: 0.04082247242331505 
Epoch 4953 2024-05-11 04:00:13.452219 | step 000 Loss: 0.04238317534327507 
Epoch 4954 2024-05-11 04:00:39.263224 | step 000 Loss: 0.04138876125216484 
Epoch 4955 2024-05-11 04:01:05.077410 | step 000 Loss: 0.03976063430309296 
Epoch 4956 2024-05-11 04:01:30.891396 | step 000 Loss: 0.04139352962374687 
Epoch 4957 2024-05-11 04:01:56.711224 | step 000 Loss: 0.040536195039749146 
Epoch 4958 2024-05-11 04:02:22.528763 | step 000 Loss: 0.04163438081741333 
Epoch 4959 2024-05-11 04:02:48.350725 | step 000 Loss: 0.03988713026046753 
Epoch 4960 2024-05-11 04:03:14.172584 | step 000 Loss: 0.04131810739636421 
Epoch 4961 2024-05-11 04:03:39.996759 | step 000 Loss: 0.04105205088853836 
Epoch 4962 2024-05-11 04:04:05.813512 | step 000 Loss: 0.04113347828388214 
Epoch 4963 2024-05-11 04:04:31.633941 | step 000 Loss: 0.040048711001873016 
Epoch 4964 2024-05-11 04:04:57.451556 | step 000 Loss: 0.042679570615291595 
Epoch 4965 2024-05-11 04:05:23.272518 | step 000 Loss: 0.042115312069654465 
Epoch 4966 2024-05-11 04:05:49.086780 | step 000 Loss: 0.041830047965049744 
Epoch 4967 2024-05-11 04:06:14.897145 | step 000 Loss: 0.039974045008420944 
Epoch 4968 2024-05-11 04:06:40.706074 | step 000 Loss: 0.041655879467725754 
Epoch 4969 2024-05-11 04:07:06.520053 | step 000 Loss: 0.04165813326835632 
Epoch 4970 2024-05-11 04:07:32.336067 | step 000 Loss: 0.03939123451709747 
Epoch 4971 2024-05-11 04:07:58.147117 | step 000 Loss: 0.04227037727832794 
Epoch 4972 2024-05-11 04:08:23.954347 | step 000 Loss: 0.04052874073386192 
Epoch 4973 2024-05-11 04:08:49.763712 | step 000 Loss: 0.04159877449274063 
Epoch 4974 2024-05-11 04:09:15.579834 | step 000 Loss: 0.042255766689777374 
Epoch 4975 2024-05-11 04:09:41.398799 | step 000 Loss: 0.03999415785074234 
Epoch 4976 2024-05-11 04:10:07.216672 | step 000 Loss: 0.040776513516902924 
Epoch 4977 2024-05-11 04:10:33.040838 | step 000 Loss: 0.04273882880806923 
Epoch 4978 2024-05-11 04:10:58.859796 | step 000 Loss: 0.040544506162405014 
Epoch 4979 2024-05-11 04:11:24.680558 | step 000 Loss: 0.04142192751169205 
Epoch 4980 2024-05-11 04:11:50.501597 | step 000 Loss: 0.04094400629401207 
Epoch 4981 2024-05-11 04:12:16.320860 | step 000 Loss: 0.04007747769355774 
Epoch 4982 2024-05-11 04:12:42.142374 | step 000 Loss: 0.04093209281563759 
Epoch 4983 2024-05-11 04:13:07.960609 | step 000 Loss: 0.042115047574043274 
Epoch 4984 2024-05-11 04:13:33.777771 | step 000 Loss: 0.04186387360095978 
Epoch 4985 2024-05-11 04:13:59.597486 | step 000 Loss: 0.04177696257829666 
Epoch 4986 2024-05-11 04:14:25.416381 | step 000 Loss: 0.042350709438323975 
Epoch 4987 2024-05-11 04:14:51.235162 | step 000 Loss: 0.04253940284252167 
Epoch 4988 2024-05-11 04:15:17.057639 | step 000 Loss: 0.04005066305398941 
Epoch 4989 2024-05-11 04:15:42.873359 | step 000 Loss: 0.0408783033490181 
Epoch 4990 2024-05-11 04:16:08.701087 | step 000 Loss: 0.04165603220462799 
Epoch 4991 2024-05-11 04:16:34.517904 | step 000 Loss: 0.0410388708114624 
Epoch 4992 2024-05-11 04:17:00.342416 | step 000 Loss: 0.04280991107225418 
Epoch 4993 2024-05-11 04:17:26.164998 | step 000 Loss: 0.04026610031723976 
Epoch 4994 2024-05-11 04:17:51.985615 | step 000 Loss: 0.0408075749874115 
Epoch 4995 2024-05-11 04:18:17.806559 | step 000 Loss: 0.04143591970205307 
Epoch 4996 2024-05-11 04:18:43.625257 | step 000 Loss: 0.04084888473153114 
Epoch 4997 2024-05-11 04:19:09.447021 | step 000 Loss: 0.04088129848241806 
Epoch 4998 2024-05-11 04:19:35.267692 | step 000 Loss: 0.040724147111177444 
Epoch 4999 2024-05-11 04:20:01.085966 | step 000 Loss: 0.04281269386410713 
Epoch 5000 2024-05-11 04:20:26.902571 | step 000 Loss: 0.04223011061549187 
Epoch 5001 2024-05-11 04:20:52.986042 | step 000 Loss: 0.04134751111268997 
Epoch 5002 2024-05-11 04:21:18.809683 | step 000 Loss: 0.040626414120197296 
Epoch 5003 2024-05-11 04:21:44.633214 | step 000 Loss: 0.039972297847270966 
Epoch 5004 2024-05-11 04:22:10.456359 | step 000 Loss: 0.04036496579647064 
